Unnamed: 0,OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,Unnamed: 14,PaymentMethod,OrderStatus,City,State,Country,SellerID,TotalAmount
58984,ORD0058985,05-02-2023,CUST018820,Ritika Kapoor,P00006,Gaming Mouse,Toys & Games,UrbanStyle,2,396.87,0.1,0.0,12.56,,Credit Card,Pending,Denver,CO,United States,SELL01635,729.0781
13589,ORD0013590,11-04-2023,CUST008024,Pooja Singh,P00020,Office Chair,Toys & Games,HomeEase,4,532.96,0.1,345.36,5.22,,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL01467,2268.6078999999972
35100,ORD0035101,17-10-2020,CUST024840,Sunita Patel,P00041,Webcam Full HD,Electronics,ReadMore,2,147.14,0.0,14.71,3.5,,Debit Card,Delivered,Philadelphia,PA,United States,SELL00840,313.2638000000004
23256,ORD0023257,03-09-2022,CUST012747,Anjali Joshi,P00050,Novel Bestseller,Electronics,HomeEase,3,344.62,0.15,70.3,11.65,,Debit Card,Cancelled,Columbus,OH,United States,SELL00346,958.4042999999998
70467,ORD0070468,11-08-2021,CUST019315,Sahil Kumar,P00044,Power Bank 20000mAh,Home & Kitchen,HomeEase,2,582.32,0.25,104.82,1.78,,Credit Card,Delivered,San Antonio,TX,United States,SELL00909,986.945200000001
24083,ORD0024084,11-02-2020,CUST003688,Anjali Kapoor,P00019,LED Desk Lamp,Clothing,BrightLux,3,265.09,0.0,143.15,10.41,,Net Banking,Shipped,Denver,CO,Australia,SELL00526,947.1949000000006
37546,ORD0037547,05-02-2022,CUST033207,Rohit Sharma,P00015,Instant Pot,Toys & Games,KiddoFun,2,425.0,0.0,0.0,12.09,,Debit Card,Delivered,Phoenix,AZ,India,SELL00502,861.5711999999991
55569,ORD0055570,01-11-2023,CUST018045,Vihaan Reddy,P00029,T-Shirt,Sports & Outdoors,Zenith,4,565.93,0.2,217.32,1.39,,Net Banking,Delivered,Houston,TX,United States,SELL01187,2031.8597000000018
63864,ORD0063865,16-10-2024,CUST029265,Sneha Mehta,P00048,Wireless Charger,Toys & Games,Zenith,2,126.23,0.15,25.75,0.49,,Amazon Pay,Delivered,Washington,DC,United States,SELL00530,243.21730000000025
54958,ORD0054959,11-07-2022,CUST016041,Neha Mehta,P00011,Fitness Band,Electronics,KiddoFun,4,522.05,0.0,167.06,12.64,,Debit Card,Delivered,Jacksonville,FL,Australia,SELL00271,2265.417199999998
41281,ORD0041282,16-02-2024,CUST023099,Aman Patel,P00007,Mechanical Keyboard,Clothing,ReadMore,5,395.65,0.0,237.39,14.79,,Credit Card,Delivered,Columbus,OH,United States,SELL01786,2227.5730999999973
94334,ORD0094335,19-11-2021,CUST003033,Sneha Patel,P00039,Graphic Tablet,Sports & Outdoors,KiddoFun,4,352.66,0.1,63.48,5.25,,Cash on Delivery,Delivered,New York,NY,United States,SELL01002,1339.1473999999987
14383,ORD0014384,18-10-2020,CUST021884,Mohit Gupta,P00037,Router,Sports & Outdoors,NexPro,2,36.62,0.0,5.86,3.71,,Net Banking,Delivered,Fort Worth,TX,United States,SELL00975,82.0990000000001
3326,ORD0003327,29-01-2024,CUST001897,Anjali Mehta,P00014,Drone Mini,Toys & Games,HomeEase,3,447.2,0.05,101.96,6.42,,Credit Card,Delivered,Fort Worth,TX,India,SELL01006,1383.1129999999982
8928,ORD0008929,15-06-2023,CUST027176,Sunita Singh,P00020,Office Chair,Home & Kitchen,KiddoFun,3,516.49,0.15,65.85,7.78,,Credit Card,Delivered,San Antonio,TX,United States,SELL00916,1391.049399999998
22010,ORD0022011,08-09-2021,CUST037784,Rohit Singh,P00025,Running Shoes,Electronics,Apex,2,35.52,0.05,5.4,11.41,,Debit Card,Returned,Charlotte,NC,United States,SELL01350,84.30280000000006
9764,ORD0009765,17-02-2023,CUST012507,Anjali Gupta,P00014,Drone Mini,Sports & Outdoors,KiddoFun,2,318.38,0.1,45.85,8.97,,Cash on Delivery,Delivered,Chicago,IL,United States,SELL01475,625.9054000000006
36242,ORD0036243,23-01-2023,CUST023259,Arjun Patel,P00001,Wireless Earbuds,Toys & Games,BrightLux,1,391.65,0.0,19.58,10.22,,Debit Card,Delivered,Indianapolis,IN,United States,SELL00020,421.846
44895,ORD0044896,14-01-2021,CUST013528,Vihaan Reddy,P00015,Instant Pot,Home & Kitchen,CoreTech,4,51.78,0.15,8.8,2.24,,Credit Card,Delivered,Denver,CO,India,SELL01820,189.82210000000003
21628,ORD0021629,15-11-2020,CUST040194,Vihaan Patel,P00018,Vacuum Cleaner,Electronics,Apex,1,147.78,0.0,26.6,12.85,,Cash on Delivery,Delivered,Charlotte,NC,United States,SELL00437,184.99799999999988
92254,ORD0092255,16-11-2020,CUST016098,Neha Mehta,P00034,Desk Organizer,Clothing,NexPro,5,380.46,0.1,85.6,5.07,,Credit Card,Delivered,Washington,DC,United States,SELL01858,1803.6954999999996
54714,ORD0054715,10-10-2021,CUST026302,Aman Verma,P00027,Winter Jacket,Home & Kitchen,Zenith,3,128.66,0.0,19.3,2.33,,UPI,Delivered,Columbus,OH,United States,SELL01220,407.97510000000017
19482,ORD0019483,02-06-2021,CUST012262,Simran Mehta,P00023,Cookware Set,Home & Kitchen,FitLife,4,194.65,0.15,33.09,7.63,,Net Banking,Pending,Indianapolis,IN,United States,SELL01671,702.5734999999993
66523,ORD0066524,24-11-2021,CUST008015,Aarav Kapoor,P00017,Electric Kettle,Books,NexPro,1,497.98,0.15,50.79,12.35,,Amazon Pay,Delivered,Austin,TX,United States,SELL01355,486.1624999999995
6344,ORD0006345,09-11-2021,CUST012726,Aditya Joshi,P00043,HDMI Cable 2m,Sports & Outdoors,HomeEase,5,539.89,0.3,151.17,2.3,,Debit Card,Delivered,Fort Worth,TX,India,SELL00858,2044.4713999999979
43133,ORD0043134,26-01-2020,CUST036731,Aarav Reddy,P00044,Power Bank 20000mAh,Toys & Games,FitLife,2,286.22,0.2,36.64,4.14,,Credit Card,Delivered,Charlotte,NC,United States,SELL01506,500.18200000000064
40522,ORD0040523,07-08-2020,CUST042268,Simran Reddy,P00027,Winter Jacket,Books,BrightLux,1,62.33,0.1,4.49,9.37,,Debit Card,Delivered,San Diego,CA,United States,SELL00082,70.68670000000002
62237,ORD0062238,30-10-2021,CUST032251,Sahil Kumar,P00031,Kids Toy Car,Sports & Outdoors,ReadMore,1,384.76,0.1,41.55,10.15,,Credit Card,Delivered,Denver,CO,United States,SELL00110,397.5162000000001
68583,ORD0068584,13-05-2024,CUST004260,Priya Gupta,P00025,Running Shoes,Sports & Outdoors,NexPro,4,376.13,0.2,96.29,4.41,,Net Banking,Delivered,Columbus,OH,United States,SELL01753,1302.2820000000027
14949,ORD0014950,08-08-2020,CUST022579,Arjun Gupta,P00043,HDMI Cable 2m,Toys & Games,HomeEase,5,286.7,0.0,172.02,10.69,,Credit Card,Delivered,San Jose,CA,United States,SELL00373,1614.6811000000002
34501,ORD0034502,13-10-2021,CUST013415,Mohit Gupta,P00021,Backpack,Toys & Games,UrbanStyle,2,402.61,0.05,91.8,14.65,,Credit Card,Delivered,Jacksonville,FL,United States,SELL01709,870.4210000000016
16385,ORD0016386,04-09-2020,CUST037639,Aarav Kumar,P00015,Instant Pot,Clothing,UrbanStyle,5,13.34,0.05,3.17,9.93,,Net Banking,Delivered,Houston,TX,India,SELL00093,76.77520000000003
14379,ORD0014380,10-03-2024,CUST047778,Ritika Sharma,P00048,Wireless Charger,Toys & Games,Apex,4,212.74,0.1,137.86,4.28,,Debit Card,Delivered,Phoenix,AZ,India,SELL00717,908.3623999999999
85244,ORD0085245,16-02-2022,CUST000684,Pooja Gupta,P00036,Smart Light Bulb,Clothing,FitLife,4,347.48,0.1,100.07,7.05,,Debit Card,Delivered,Jacksonville,FL,United States,SELL00287,1359.9914000000008
48180,ORD0048181,05-01-2021,CUST011446,Simran Mehta,P00024,Yoga Mat,Sports & Outdoors,Zenith,4,61.17,0.0,0.0,13.09,,Credit Card,Delivered,Philadelphia,PA,United States,SELL01023,253.21770000000024
43336,ORD0043337,31-08-2023,CUST032566,Simran Kumar,P00004,USB-C Charger,Clothing,Zenith,5,345.96,0.2,69.19,9.15,,Credit Card,Shipped,Charlotte,NC,United States,SELL00874,1462.5751999999982
84629,ORD0084630,07-09-2021,CUST020306,Anjali Sharma,P00022,Water Bottle,Sports & Outdoors,BrightLux,3,478.33,0.0,258.3,5.64,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01722,1697.4866999999979
47919,ORD0047920,07-02-2022,CUST026055,Vivaan Verma,P00013,Action Camera,Books,Zenith,3,271.74,0.1,36.68,0.05,,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL01076,771.3538999999994
62855,ORD0062856,28-07-2022,CUST034846,Rohit Gupta,P00037,Router,Home & Kitchen,CoreTech,5,508.91,0.1,114.5,13.46,,Cash on Delivery,Delivered,Charlotte,NC,United States,SELL01533,2417.5711999999985
11972,ORD0011973,10-07-2020,CUST027612,Simran Singh,P00041,Webcam Full HD,Sports & Outdoors,UrbanStyle,2,228.22,0.1,32.86,3.5,,Debit Card,Delivered,Dallas,TX,United States,SELL01220,450.38770000000056
91435,ORD0091436,20-03-2024,CUST029708,Anjali Mehta,P00001,Wireless Earbuds,Home & Kitchen,HomeEase,5,250.32,0.05,59.45,6.11,,Amazon Pay,Delivered,Austin,TX,United States,SELL01618,1255.0617000000009
33729,ORD0033730,27-10-2020,CUST032332,Sunita Kapoor,P00050,Novel Bestseller,Clothing,CoreTech,3,521.93,0.2,62.63,6.65,,Debit Card,Delivered,San Antonio,TX,United States,SELL01616,1322.3254000000015
74697,ORD0074698,13-11-2023,CUST037559,Neha Verma,P00032,Board Game,Home & Kitchen,FitLife,4,390.92,0.0,125.09,14.36,,Credit Card,Delivered,San Antonio,TX,India,SELL00490,1701.2471000000007
65996,ORD0065997,10-04-2024,CUST049427,Sunita Singh,P00015,Instant Pot,Electronics,Apex,3,476.45,0.15,60.75,1.49,,Debit Card,Shipped,Charlotte,NC,Australia,SELL01750,1279.4666000000007
45047,ORD0045048,23-03-2022,CUST006630,Simran Verma,P00008,4K Monitor,Electronics,KiddoFun,3,454.12,0.05,64.71,2.83,,Credit Card,Delivered,Dallas,TX,United States,SELL01146,1362.406199999999
14118,ORD0014119,16-10-2022,CUST043636,Aarav Mehta,P00009,Portable SSD 1TB,Electronics,ReadMore,5,225.89,0.0,56.47,12.88,,Debit Card,Delivered,Columbus,OH,United Kingdom,SELL01173,1195.456400000001
23458,ORD0023459,11-06-2022,CUST003542,Pooja Joshi,P00003,Smartphone Case,Home & Kitchen,Apex,4,251.62,0.0,50.32,3.85,,Credit Card,Cancelled,San Diego,CA,United States,SELL01628,1061.9286999999986
76866,ORD0076867,11-07-2024,CUST038489,Anjali Reddy,P00015,Instant Pot,Home & Kitchen,BrightLux,5,375.65,0.0,338.08,1.19,,UPI,Delivered,Los Angeles,CA,Australia,SELL01855,2220.185099999998
69211,ORD0069212,21-09-2024,CUST041741,Simran Kapoor,P00045,Phone Tripod,Books,FitLife,5,475.49,0.0,427.94,1.07,,Net Banking,Delivered,San Francisco,CA,United Kingdom,SELL00134,2806.8555999999994
86161,ORD0086162,05-08-2024,CUST030997,Neha Reddy,P00034,Desk Organizer,Sports & Outdoors,CoreTech,5,39.55,0.1,8.9,3.95,,Credit Card,Delivered,Indianapolis,IN,United States,SELL01252,191.6158999999998
11484,ORD0011485,13-11-2020,CUST006875,Aman Singh,P00042,Projector Mini,Toys & Games,BrightLux,1,576.45,0.0,46.12,7.1,,Credit Card,Delivered,Philadelphia,PA,India,SELL01648,629.3680999999992
55288,ORD0055289,28-02-2021,CUST017253,Pooja Reddy,P00012,Noise Cancelling Headphones,Clothing,NexPro,4,535.73,0.15,91.07,3.55,,UPI,Delivered,New York,NY,United States,SELL00444,1917.8098000000018
53798,ORD0053799,14-12-2024,CUST042625,Aman Singh,P00004,USB-C Charger,Books,CoreTech,4,389.72,0.0,77.94,6.0,,Credit Card,Delivered,Charlotte,NC,United States,SELL00309,1641.7088000000026
70848,ORD0070849,10-04-2022,CUST029833,Sahil Kumar,P00040,Microphone,Home & Kitchen,ReadMore,5,120.52,0.0,30.13,13.91,,UPI,Delivered,Philadelphia,PA,United States,SELL01069,644.1741999999998
94226,ORD0094227,11-08-2022,CUST013581,Vivaan Mehta,P00001,Wireless Earbuds,Sports & Outdoors,BrightLux,3,377.7,0.0,203.96,14.86,,Amazon Pay,Cancelled,Columbus,OH,United States,SELL01817,1348.9949000000001
95007,ORD0095008,09-03-2023,CUST038862,Aditya Reddy,P00010,Smartwatch,Clothing,NexPro,1,270.3,0.1,12.16,0.67,,UPI,Delivered,Washington,DC,United States,SELL00111,257.1338999999999
6172,ORD0006173,18-12-2022,CUST012367,Sunita Mehta,P00016,Air Fryer,Clothing,ReadMore,5,491.64,0.05,186.82,14.81,,Debit Card,Delivered,Denver,CO,India,SELL00212,2535.541300000003
21317,ORD0021318,14-07-2021,CUST041032,Aarav Reddy,P00008,4K Monitor,Electronics,ReadMore,4,88.02,0.15,0.0,11.94,,Debit Card,Delivered,Seattle,WA,Canada,SELL00508,314.4411999999995
46462,ORD0046463,03-02-2021,CUST034318,Aarav Reddy,P00005,Laptop Sleeve,Books,HomeEase,5,26.16,0.2,18.84,10.76,,Amazon Pay,Delivered,Los Angeles,CA,United Kingdom,SELL01953,133.96529999999993
52644,ORD0052645,11-09-2023,CUST009222,Mohit Verma,P00021,Backpack,Electronics,BrightLux,5,80.88,0.0,32.35,0.95,,Credit Card,Delivered,San Antonio,TX,India,SELL00904,439.24469999999985
39018,ORD0039019,25-11-2024,CUST004465,Sneha Gupta,P00012,Noise Cancelling Headphones,Clothing,Zenith,4,139.47,0.05,63.6,1.73,,Credit Card,Delivered,Dallas,TX,United States,SELL00004,597.6140999999998
32674,ORD0032675,01-02-2021,CUST038920,Vihaan Mehta,P00004,USB-C Charger,Home & Kitchen,NexPro,4,188.83,0.0,90.64,6.29,,Cash on Delivery,Shipped,Fort Worth,TX,India,SELL00678,852.5975000000002
60562,ORD0060563,30-12-2023,CUST013636,Anjali Reddy,P00031,Kids Toy Car,Books,Apex,2,31.43,0.15,2.67,5.85,,Debit Card,Delivered,Columbus,OH,United States,SELL00497,61.71329999999993
3085,ORD0003086,25-02-2021,CUST016712,Vikas Sharma,P00002,Bluetooth Speaker,Sports & Outdoors,UrbanStyle,1,429.5,0.0,34.36,10.52,,Credit Card,Delivered,San Diego,CA,United Kingdom,SELL00215,474.10199999999975
64333,ORD0064334,14-06-2022,CUST009236,Priya Verma,P00010,Smartwatch,Home & Kitchen,Zenith,1,80.41,0.2,5.15,0.3,,Debit Card,Delivered,Indianapolis,IN,United States,SELL01614,70.28079999999996
1453,ORD0001454,22-10-2021,CUST034452,Ritika Kumar,P00040,Microphone,Sports & Outdoors,Zenith,2,191.17,0.05,18.16,1.54,,UPI,Delivered,San Francisco,CA,India,SELL00790,384.16709999999927
17710,ORD0017711,30-03-2023,CUST004673,Priya Sharma,P00027,Winter Jacket,Electronics,KiddoFun,5,72.3,0.05,17.17,5.76,,Net Banking,Cancelled,San Antonio,TX,Australia,SELL00489,367.0235000000001
89678,ORD0089679,17-06-2020,CUST005281,Anjali Kapoor,P00049,Children's Book,Sports & Outdoors,NexPro,4,258.16,0.0,51.63,2.04,,Amazon Pay,Shipped,San Diego,CA,United States,SELL00035,1087.175899999999
71541,ORD0071542,19-03-2023,CUST040186,Neha Patel,P00006,Gaming Mouse,Books,CoreTech,4,273.53,0.05,83.15,5.13,,Credit Card,Delivered,Jacksonville,FL,United States,SELL01362,1130.2315000000008
59619,ORD0059620,11-02-2020,CUST032290,Aarav Reddy,P00010,Smartwatch,Toys & Games,NexPro,2,515.72,0.1,46.41,10.13,,Credit Card,Returned,Charlotte,NC,India,SELL00077,983.8991999999985
16598,ORD0016599,30-06-2024,CUST003298,Priya Sharma,P00041,Webcam Full HD,Clothing,NexPro,3,343.5,0.1,166.94,4.3,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01910,1097.9148000000012
65838,ORD0065839,23-08-2022,CUST021609,Aarav Kumar,P00026,Sunglasses,Sports & Outdoors,FitLife,3,72.44,0.1,15.65,9.2,,Credit Card,Cancelled,Columbus,OH,United States,SELL01033,220.71119999999985
72817,ORD0072818,01-04-2022,CUST011928,Priya Mehta,P00023,Cookware Set,Clothing,FitLife,4,326.06,0.05,61.95,9.75,,Credit Card,Shipped,Chicago,IL,Australia,SELL01879,1310.0681999999997
38515,ORD0038516,26-12-2021,CUST017881,Aditya Joshi,P00048,Wireless Charger,Toys & Games,FitLife,2,593.06,0.0,59.31,4.88,,Debit Card,Delivered,Austin,TX,United States,SELL01969,1251.6279999999992
65210,ORD0065211,28-07-2022,CUST038801,Mohit Mehta,P00045,Phone Tripod,Books,HomeEase,5,9.49,0.2,4.56,1.85,,Amazon Pay,Delivered,San Jose,CA,India,SELL00803,46.018299999999954
71579,ORD0071580,05-01-2021,CUST020989,Karan Sharma,P00020,Office Chair,Clothing,NexPro,3,65.36,0.05,14.9,3.96,,Net Banking,Delivered,Houston,TX,United States,SELL00970,207.22219999999982
51277,ORD0051278,02-06-2023,CUST039518,Sahil Patel,P00001,Wireless Earbuds,Toys & Games,FitLife,2,460.18,0.0,73.63,9.72,,Net Banking,Shipped,Phoenix,AZ,United States,SELL01965,1003.7939000000013
30957,ORD0030958,27-09-2023,CUST025056,Aarav Reddy,P00033,Puzzle 1000pc,Electronics,CoreTech,4,215.16,0.05,98.11,12.09,,Credit Card,Delivered,Philadelphia,PA,United States,SELL01046,926.9151999999993
44445,ORD0044446,27-11-2022,CUST048118,Aman Reddy,P00035,Desk Plant,Books,HomeEase,5,488.92,0.05,185.79,6.04,,Amazon Pay,Delivered,New York,NY,United States,SELL00587,2513.3336000000036
9454,ORD0009455,20-03-2020,CUST038282,Ritika Patel,P00041,Webcam Full HD,Sports & Outdoors,BrightLux,3,275.42,0.05,39.25,3.42,,Credit Card,Delivered,Indianapolis,IN,United States,SELL00044,827.6381999999999
98880,ORD0098881,30-12-2020,CUST021160,Aditya Joshi,P00001,Wireless Earbuds,Home & Kitchen,BrightLux,3,203.73,0.0,30.56,3.68,,Credit Card,Delivered,Dallas,TX,United States,SELL01994,647.0730000000002
86506,ORD0086507,05-05-2021,CUST046705,Priya Singh,P00004,USB-C Charger,Home & Kitchen,CoreTech,3,524.35,0.0,78.65,4.87,,Debit Card,Delivered,San Diego,CA,United Kingdom,SELL00356,1658.2454000000012
50190,ORD0050191,31-10-2022,CUST032459,Sneha Joshi,P00016,Air Fryer,Electronics,UrbanStyle,5,318.9,0.15,67.77,4.31,,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01912,1428.3363999999988
62410,ORD0062411,30-06-2023,CUST007956,Rohit Mehta,P00045,Phone Tripod,Toys & Games,Apex,2,234.9,0.0,84.56,4.22,,Debit Card,Delivered,Chicago,IL,United States,SELL00729,559.304500000001
7346,ORD0007347,30-01-2021,CUST018169,Neha Joshi,P00045,Phone Tripod,Electronics,CoreTech,2,10.37,0.0,3.73,5.66,,Credit Card,Delivered,Washington,DC,United States,SELL00072,29.941100000000034
74301,ORD0074302,18-11-2023,CUST001034,Simran Kapoor,P00040,Microphone,Books,CoreTech,5,306.81,0.0,184.09,7.77,,Debit Card,Delivered,Indianapolis,IN,United States,SELL01206,1727.2779000000019
16186,ORD0016187,01-10-2022,CUST036262,Aman Reddy,P00047,Memory Card 128GB,Home & Kitchen,BrightLux,2,222.4,0.0,53.38,8.08,,Credit Card,Delivered,Houston,TX,United States,SELL01571,507.2231000000003
23293,ORD0023294,01-12-2023,CUST031640,Vikas Kumar,P00008,4K Monitor,Toys & Games,BrightLux,4,10.09,0.0,7.26,5.31,,Credit Card,Delivered,Washington,DC,United States,SELL01064,52.32569999999999
69911,ORD0069912,27-05-2024,CUST033230,Vikas Mehta,P00045,Phone Tripod,Clothing,KiddoFun,4,442.06,0.05,83.99,3.77,,Debit Card,Shipped,Chicago,IL,United Kingdom,SELL00463,1766.8876999999982
23298,ORD0023299,14-06-2024,CUST015956,Rohit Singh,P00019,LED Desk Lamp,Home & Kitchen,Apex,1,249.12,0.1,11.21,11.47,,Credit Card,Delivered,Fort Worth,TX,United States,SELL00576,246.49159999999986
31255,ORD0031256,06-10-2020,CUST001628,Pooja Verma,P00015,Instant Pot,Books,HomeEase,1,286.35,0.05,21.76,11.97,,Debit Card,Delivered,Indianapolis,IN,United Kingdom,SELL01415,305.8601999999995
16430,ORD0016431,21-09-2024,CUST001017,Arjun Kumar,P00003,Smartphone Case,Clothing,KiddoFun,3,76.26,0.0,27.45,4.49,,Credit Card,Delivered,Fort Worth,TX,India,SELL01768,259.6970000000002
65335,ORD0065336,14-11-2022,CUST009975,Sunita Gupta,P00013,Action Camera,Toys & Games,ReadMore,5,358.99,0.0,215.39,9.42,,Debit Card,Delivered,Dallas,TX,Canada,SELL01549,2018.825300000001
62541,ORD0062542,30-01-2020,CUST045062,Neha Verma,P00046,Car Charger,Home & Kitchen,FitLife,3,268.68,0.0,96.72,13.66,,UPI,Shipped,Jacksonville,FL,United States,SELL00533,914.9576999999991
32938,ORD0032939,02-12-2022,CUST010484,Vihaan Patel,P00047,Memory Card 128GB,Home & Kitchen,BrightLux,3,557.78,0.0,83.67,12.9,,Credit Card,Shipped,San Francisco,CA,United States,SELL00905,1768.8101000000017
9356,ORD0009357,27-08-2023,CUST009818,Vihaan Joshi,P00001,Wireless Earbuds,Home & Kitchen,Zenith,1,313.65,0.0,15.68,7.15,,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL01196,335.91419999999994
2557,ORD0002558,15-01-2022,CUST038436,Vihaan Reddy,P00047,Memory Card 128GB,Sports & Outdoors,KiddoFun,4,156.71,0.15,26.64,13.44,,Debit Card,Delivered,Jacksonville,FL,United States,SELL01581,570.2247999999996
3076,ORD0003077,23-02-2022,CUST029675,Neha Joshi,P00009,Portable SSD 1TB,Clothing,HomeEase,4,104.12,0.0,49.98,13.05,,UPI,Delivered,Philadelphia,PA,United States,SELL00823,477.4681000000003
20622,ORD0020623,05-09-2024,CUST049377,Priya Sharma,P00002,Bluetooth Speaker,Toys & Games,FitLife,4,131.9,0.0,42.21,13.77,,Amazon Pay,Returned,Houston,TX,India,SELL00240,581.4760000000008
10980,ORD0010981,28-04-2022,CUST024223,Sneha Reddy,P00016,Air Fryer,Electronics,Apex,1,78.29,0.05,3.72,11.5,,Credit Card,Shipped,Jacksonville,FL,United States,SELL00671,89.82690000000008
41086,ORD0041087,20-11-2023,CUST048577,Vihaan Singh,P00044,Power Bank 20000mAh,Home & Kitchen,Apex,5,76.48,0.05,18.16,8.98,,UPI,Delivered,Philadelphia,PA,United States,SELL00290,388.04919999999976
10095,ORD0010096,14-04-2020,CUST018190,Aarav Reddy,P00022,Water Bottle,Clothing,HomeEase,1,503.99,0.05,38.3,4.31,,UPI,Delivered,Jacksonville,FL,United States,SELL01581,522.3959000000006
80254,ORD0080255,21-09-2023,CUST039333,Karan Mehta,P00020,Office Chair,Books,CoreTech,2,522.67,0.2,150.53,12.66,,Credit Card,Delivered,Phoenix,AZ,India,SELL01635,993.7913000000009
59882,ORD0059883,20-02-2024,CUST010066,Aman Gupta,P00046,Car Charger,Books,NexPro,1,390.13,0.0,70.22,7.43,,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00950,467.86049999999955
57029,ORD0057030,16-07-2023,CUST045951,Aman Kapoor,P00046,Car Charger,Home & Kitchen,Zenith,2,63.25,0.05,21.63,4.24,,Debit Card,Shipped,Dallas,TX,United Kingdom,SELL01684,147.90109999999993
5036,ORD0005037,02-03-2024,CUST036871,Priya Kapoor,P00041,Webcam Full HD,Books,ReadMore,3,312.11,0.0,112.36,11.65,,Amazon Pay,Delivered,Columbus,OH,United States,SELL00015,1058.9236999999985
57602,ORD0057603,14-05-2024,CUST049687,Vivaan Reddy,P00015,Instant Pot,Sports & Outdoors,KiddoFun,1,305.86,0.1,13.76,12.85,,Credit Card,Delivered,San Jose,CA,United States,SELL01707,300.0892000000003
83106,ORD0083107,04-02-2020,CUST036042,Karan Verma,P00029,T-Shirt,Toys & Games,Apex,2,95.57,0.05,14.53,0.01,,Debit Card,Delivered,San Diego,CA,United States,SELL00818,197.4601000000001
37908,ORD0037909,22-02-2020,CUST035952,Vikas Kumar,P00028,Jeans,Home & Kitchen,ReadMore,2,398.9,0.0,0.0,12.8,,UPI,Pending,Phoenix,AZ,United States,SELL00367,807.9885
8635,ORD0008636,30-10-2022,CUST015062,Anjali Patel,P00029,T-Shirt,Home & Kitchen,BrightLux,2,581.33,0.15,79.06,7.39,,Debit Card,Delivered,Houston,TX,United States,SELL00878,1074.0535000000011
94354,ORD0094355,10-10-2022,CUST007343,Ritika Singh,P00019,LED Desk Lamp,Books,FitLife,4,418.61,0.05,0.0,9.28,,Credit Card,Delivered,Chicago,IL,United States,SELL01039,1600.0078
8747,ORD0008748,14-09-2022,CUST006789,Aarav Patel,P00038,External HDD 2TB,Clothing,FitLife,5,537.9,0.15,411.49,10.3,,Credit Card,Pending,San Antonio,TX,United States,SELL00639,2700.979399999996
24878,ORD0024879,26-10-2023,CUST041134,Neha Patel,P00047,Memory Card 128GB,Toys & Games,KiddoFun,1,36.25,0.1,1.63,2.26,,Debit Card,Delivered,San Antonio,TX,United States,SELL01149,36.97939999999999
71019,ORD0071020,22-07-2024,CUST003845,Vihaan Singh,P00019,LED Desk Lamp,Electronics,FitLife,3,261.94,0.15,33.4,9.43,,Amazon Pay,Delivered,Columbus,OH,United States,SELL00161,710.1884999999995
47657,ORD0047658,27-03-2020,CUST015231,Simran Singh,P00017,Electric Kettle,Toys & Games,Apex,5,405.63,0.1,219.04,8.54,,UPI,Delivered,New York,NY,United States,SELL00838,2050.140900000002
73660,ORD0073661,01-08-2020,CUST048964,Neha Kumar,P00042,Projector Mini,Home & Kitchen,NexPro,5,356.76,0.1,80.27,3.61,,Debit Card,Cancelled,Washington,DC,United States,SELL01489,1690.9478999999992
30818,ORD0030819,26-10-2023,CUST036426,Aman Patel,P00017,Electric Kettle,Toys & Games,BrightLux,4,514.69,0.15,209.99,8.96,,Debit Card,Delivered,San Jose,CA,United States,SELL01069,1966.2258999999985
28045,ORD0028046,05-05-2024,CUST022815,Simran Patel,P00022,Water Bottle,Home & Kitchen,ReadMore,3,50.01,0.2,6.0,8.49,,Net Banking,Shipped,Philadelphia,PA,Canada,SELL00195,133.1581000000001
91073,ORD0091074,26-02-2023,CUST004223,Rohit Joshi,P00047,Memory Card 128GB,Sports & Outdoors,NexPro,2,547.27,0.1,78.81,7.33,,Amazon Pay,Delivered,Fort Worth,TX,Australia,SELL00901,1069.8384999999998
25688,ORD0025689,15-04-2024,CUST041091,Aarav Patel,P00005,Laptop Sleeve,Books,UrbanStyle,4,546.18,0.25,196.62,12.25,,Amazon Pay,Shipped,San Antonio,TX,United States,SELL01658,1835.0223000000012
77337,ORD0077338,06-09-2023,CUST019947,Sahil Verma,P00016,Air Fryer,Home & Kitchen,NexPro,4,103.13,0.0,33.0,5.41,,Credit Card,Delivered,Seattle,WA,Canada,SELL01793,450.90360000000015
30946,ORD0030947,04-04-2021,CUST049366,Sahil Gupta,P00014,Drone Mini,Electronics,BrightLux,5,201.39,0.05,114.79,0.61,,Amazon Pay,Shipped,Jacksonville,FL,India,SELL00144,1073.8789000000004
85873,ORD0085874,20-09-2024,CUST030652,Vivaan Reddy,P00047,Memory Card 128GB,Books,HomeEase,5,359.44,0.15,122.21,7.72,,Credit Card,Returned,San Diego,CA,United States,SELL01120,1656.6835999999994
